1843	324.899
1844	324.889
1845	324.879
1846	324.869
1847	324.859
1848	324.85
1849	324.84
1850	324.831
1851	324.822
1852	324.813
1853	324.804
1854	324.796
1855	324.787
1856	324.779
1857	324.77
1858	324.762
1859	324.754
1860	324.746
1861	324.738
1862	324.73
1863	324.722
1864	324.715
1865	324.707
1866	324.7
1867	324.692
1868	324.685
1869	324.678
1870	324.671
1871	324.664
1872	324.657
1873	324.65
1874	324.643
1875	324.636
1876	324.629
1877	324.623
1878	324.616
1879	324.61
1880	324.603
1881	324.597
1882	324.59
1883	324.584
1884	324.578
1885	324.572
1886	324.566
1887	324.56
1888	324.554
1889	324.548
1890	324.542
1891	324.536
1892	324.53
1893	324.524
1894	324.519
1895	324.513
1896	324.507
1897	324.502
1898	324.496
1899	324.491
1900	324.485
1901	324.48
1902	324.474
1903	324.469
1904	324.464
1905	324.458
1906	324.453
1907	324.448
1908	324.443
1909	324.438
1910	324.432
1911	324.427
1912	324.422
1913	324.417
1914	324.412
1915	324.407
1916	324.402
1917	324.397
1918	324.393
1919	324.388
1920	324.383
1921	324.378
1922	324.373
1923	324.368
1924	324.364
1925	324.359
1926	324.354
1927	324.35
1928	324.345
1929	324.34
1930	324.336
1931	324.331
1932	324.327
1933	324.322
1934	324.318
1935	324.313
1936	324.309
1937	324.304
1938	324.3
1939	324.295
1940	324.291
1941	324.287
1942	324.282
1943	324.278
1944	324.274
1945	324.269
1946	324.265
1947	324.261
1948	324.256
1949	324.252
1950	324.248
1951	324.244
1952	324.239
1953	324.235
1954	324.231
1955	324.227
1956	324.223
1957	324.219
1958	324.214
1959	324.21
1960	324.206
1961	324.202
1962	324.198
1963	324.194
1964	324.19
1965	324.186
1966	324.182
1967	324.178
1968	324.174
1969	324.17
1970	324.166
1971	324.162
1972	324.158
1973	324.154
1974	324.15
1975	324.146
1976	324.142
1977	324.138
1978	324.134
1979	324.13
1980	324.126
1981	324.122
1982	324.119
1983	324.115
1984	324.111
1985	324.107
1986	324.103
1987	324.099
1988	324.096
1989	324.092
1990	324.088
1991	324.084
1992	324.08
1993	324.077
1994	324.073
1995	324.069
1996	324.066
1997	324.062
1998	324.058
1999	324.055
2000	324.051
2001	324.047
2002	324.044
2003	324.04
2004	324.037
2005	324.033
2006	324.03
2007	324.026
2008	324.023
2009	324.019
2010	324.016
2011	324.012
2012	324.009
2013	324.006
2014	324.002
2015	323.999
2016	323.996
2017	323.993
2018	323.99
2019	323.987
2020	323.984
2021	323.981
2022	323.978
2023	323.975
2024	323.972
2025	323.969
2026	323.966
2027	323.964
2028	323.961
2029	323.959
2030	323.956
2031	323.954
2032	323.952
2033	323.95
2034	323.947
2035	323.945
2036	323.944
2037	323.942
2038	323.94
2039	323.939
2040	323.937
2041	323.936
2042	323.935
2043	323.934
2044	323.933
2045	323.933
2046	323.932
2047	323.932
2048	323.78
2049	323.78
2050	323.78
2051	323.781
2052	323.782
2053	323.782
2054	323.783
2055	323.785
2056	323.786
2057	323.787
2058	323.789
2059	323.79
2060	323.792
2061	323.794
2062	323.796
2063	323.798
2064	323.8
2065	323.802
2066	323.804
2067	323.807
2068	323.809
2069	323.811
2070	323.814
2071	323.817
2072	323.819
2073	323.822
2074	323.824
2075	323.827
2076	323.83
2077	323.833
2078	323.836
2079	323.838
2080	323.841
2081	323.844
2082	323.847
2083	323.85
2084	323.853
2085	323.856
2086	323.859
2087	323.862
2088	323.865
2089	323.868
2090	323.871
2091	323.875
2092	323.878
2093	323.881
2094	323.884
2095	323.887
2096	323.89
2097	323.893
2098	323.897
2099	323.9
2100	323.903
2101	323.906
2102	323.91
2103	323.913
2104	323.916
2105	323.919
2106	323.922
2107	323.926
2108	323.929
2109	323.932
2110	323.935
2111	323.939
2112	323.942
2113	323.945
2114	323.948
2115	323.952
2116	323.955
2117	323.958
2118	323.961
2119	323.965
2120	323.968
2121	323.971
2122	323.974
2123	323.978
2124	323.981
2125	323.984
2126	323.987
2127	323.991
2128	323.994
2129	323.997
2130	324.001
2131	324.004
2132	324.007
2133	324.01
2134	324.014
2135	324.017
2136	324.02
2137	324.023
2138	324.027
2139	324.03
2140	324.033
2141	324.036
